"Lat: -0.5, Long: -26.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
0,1850,-0.216,-0.13626831925099325,,,,
1,1851,-0.155,-0.18230598034877787,,,,
2,1852,-0.153,-0.22913883757294773,,,,
3,1853,-0.185,-0.2749265800007964,,,,
4,1854,-0.447,-0.32062124513821083,,,,
5,1855,-0.429,-0.36039832276819056,,,,
6,1856,-0.301,-0.3792056196679415,,,,
7,1857,-0.686,-0.37955435194896525,,,,
8,1858,-0.329,-0.3646793754785936,,,,
9,1859,-0.22,-0.3435573415231831,,,,
10,1860,-0.368,-0.33865273772770316,,,,
11,1861,-0.319,-0.3581704358168987,,,,
12,1862,-0.121,-0.3712682353877225,,,,
13,1863,-0.708,-0.36530801540677815,,,,
14,1864,-0.672,-0.3634401651652359,,,,
15,1865,-0.227,-0.38015296541442267,,,,
16,1866,-0.19,-0.39015306942395084,,,,
17,1867,-0.308,-0.37621360897095246,,,,
18,1868,-0.572,-0.3611011748710883,,,,
19,1869,-0.471,-0.34721017418033734,,,,
20,1870,-0.377,-0.3206672789777126,,,,
21,1871,-0.253,-0.2810831599457002,,,,
22,1872,-0.065,-0.23497543810397936,,,,
23,1873,-0.082,-0.20783904008162715,,,,
24,1874,-0.56,-0.19066661031408655,,,,
25,1875,0.034,-0.1776171610807098,,,,
26,1876,-0.437,-0.1741086901191675,,,,
27,1877,-0.146,-0.18280449922277658,,,,
28,1878,0.032,-0.19862464760895254,,,,
29,1879,-0.099,-0.23029814906627383,,,,
30,1880,-0.58,-0.274625402669767,,,,
31,1881,-0.223,-0.3394175538584973,,,,
32,1882,-0.431,-0.3952150925953767,,,,
33,1883,-0.515,-0.4076309414758094,,,,
34,1884,-0.596,-0.39478485312060185,,,,
35,1885,-0.318,-0.38938665915446186,,,,
36,1886,0.142,-0.3676797855126695,,,,
37,1887,-0.304,-0.3438034201313311,,,,
38,1888,-0.705,-0.3317261060641209,,,,
39,1889,-0.019,-0.3468693970998433,,,,
40,1890,-0.463,-0.3678216874701319,,,,
41,1891,-0.359,-0.3714083812248987,,,,
