"Lat: -0.5, Long: -12.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
212,2062,,,1.19,1.691,1.695,2.339
213,2063,,,1.178,1.709,1.596,2.383
214,2064,,,1.175,1.701,1.678,2.447
215,2065,,,1.218,1.663,1.696,2.5
216,2066,,,1.272,1.763,1.684,2.566
217,2067,,,1.264,1.761,1.804,2.635
218,2068,,,1.174,1.699,1.832,2.588
219,2069,,,1.197,1.727,1.743,2.587
220,2070,,,1.121,1.812,1.867,2.632
221,2071,,,1.168,1.852,1.893,2.816
222,2072,,,1.202,1.774,1.832,2.825
223,2073,,,1.196,1.799,1.867,2.82
224,2074,,,1.167,1.84,1.893,2.901
225,2075,,,1.167,1.81,2.018,2.937
226,2076,,,1.065,1.804,1.98,2.991
227,2077,,,1.125,1.76,2.075,2.963
228,2078,,,1.18,1.784,1.971,2.962
229,2079,,,1.219,1.831,2.054,3.064
230,2080,,,1.146,1.796,1.991,3.139
231,2081,,,1.052,1.88,2.104,3.124
232,2082,,,1.121,1.874,2.155,3.19
233,2083,,,1.119,1.843,2.1,3.268
234,2084,,,1.185,1.846,2.141,3.221
235,2085,,,1.164,1.878,2.251,3.282
236,2086,,,1.149,1.893,2.279,3.417
237,2087,,,1.236,1.852,2.267,3.385
238,2088,,,1.131,1.844,2.2,3.429
239,2089,,,1.087,1.856,2.271,3.46
240,2090,,,1.199,1.992,2.225,3.543
241,2091,,,1.179,1.911,2.306,3.554
242,2092,,,1.166,1.84,2.354,3.64
243,2093,,,1.128,1.872,2.36,3.709
244,2094,,,1.207,1.842,2.414,3.722
245,2095,,,1.129,1.848,2.351,3.744
246,2096,,,1.115,1.861,2.398,3.772
247,2097,,,1.03,1.82,2.378,3.871
248,2098,,,1.158,1.967,2.397,3.849
249,2099,,,1.136,1.929,2.499,3.89
250,2100,,,1.058,1.908,2.469,3.859
