"Lat: -0.5, Long: -4.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
0,1850,-0.86,-0.6796229668612301,,,,
1,1851,-0.573,-0.6303819507078731,,,,
2,1852,-0.331,-0.5829895091609739,,,,
3,1853,-0.467,-0.5341359954565461,,,,
4,1854,-0.861,-0.4878920057850323,,,,
5,1855,-0.361,-0.4770289920641362,,,,
6,1856,-0.277,-0.4486701972042965,,,,
7,1857,-0.612,-0.396908021830756,,,,
8,1858,-0.522,-0.35715225698678005,,,,
9,1859,0.049,-0.3314452205370173,,,,
10,1860,-0.212,-0.3025321252703665,,,,
11,1861,-0.544,-0.27582806195588316,,,,
12,1862,-0.092,-0.26572309393987836,,,,
13,1863,-0.241,-0.2655500371962568,,,,
14,1864,-0.491,-0.2576850965351675,,,,
15,1865,-0.111,-0.24863279491379864,,,,
16,1866,-0.164,-0.2528599268865631,,,,
17,1867,-0.353,-0.25605937717033134,,,,
18,1868,-0.144,-0.2549318353342372,,,,
19,1869,-0.374,-0.2375274065030369,,,,
20,1870,-0.288,-0.19771150960301323,,,,
21,1871,-0.324,-0.14205150208979542,,,,
22,1872,0.131,-0.0782125346639666,,,,
23,1873,0.096,-0.043025974035328665,,,,
24,1874,-0.804,-0.02762856666085597,,,,
25,1875,0.451,-0.03372675053906637,,,,
26,1876,-0.181,-0.07405599418389333,,,,
27,1877,-0.165,-0.13237252492263948,,,,
28,1878,-0.116,-0.19731072103006164,,,,
29,1879,-0.386,-0.26435389010798516,,,,
30,1880,-0.358,-0.32054380947605904,,,,
31,1881,-0.192,-0.3701682166428401,,,,
32,1882,-0.598,-0.38818201720082357,,,,
33,1883,-0.364,-0.376066688746922,,,,
34,1884,-0.677,-0.3883351300121986,,,,
35,1885,-0.103,-0.42820300579432463,,,,
36,1886,0.178,-0.4570050980343203,,,,
37,1887,-0.6,-0.4888181448851087,,,,
38,1888,-0.844,-0.5489428720030467,,,,
39,1889,0.189,-0.6362778135902035,,,,
40,1890,-0.619,-0.6823180165710286,,,,
41,1891,-0.903,-0.6697466499666099,,,,
42,1892,-0.819,-0.6396153868078455,,,,
43,1893,-0.451,-0.5972726439222917,,,,
44,1894,-0.371,-0.5245621590570315,,,,
45,1895,-0.668,-0.4370798915386802,,,,
46,1896,-0.395,-0.36340696160464586,,,,
47,1897,-0.098,-0.31698848260904355,,,,
48,1898,-0.34,-0.2941593084855169,,,,
49,1899,-0.048,-0.321491460629971,,,,
50,1900,-0.308,-0.4132236107495383,,,,
51,1901,-0.313,-0.5585842205553463,,,,
52,1902,-0.885,-0.7119590668475979,,,,
53,1903,-0.927,-0.8424529767040272,,,,
54,1904,-1.418,-0.9259547901853092,,,,
55,1905,-1.077,-0.952648997799958,,,,
56,1906,-1.006,-0.8958167106104493,,,,
57,1907,-0.68,-0.7698788211670523,,,,
58,1908,-0.863,-0.6328034154495481,,,,
59,1909,-0.248,-0.5246124676075539,,,,
60,1910,-0.039,-0.4249888031339656,,,,
61,1911,-0.918,-0.34589725145852085,,,,
62,1912,-0.273,-0.2884757665508983,,,,
63,1913,-0.08,-0.24728018652528577,,,,
64,1914,-0.428,-0.1884405792308126,,,,
65,1915,-0.158,-0.1479393754619952,,,,
66,1916,0.097,-0.16210930547046495,,,,
67,1917,0.236,-0.17609886841256808,,,,
68,1918,-0.4,-0.17857091982679216,,,,
69,1919,-0.758,-0.22330002186775308,,,,
70,1920,-0.15,-0.2870406153016116,,,,
71,1921,0.348,-0.30536894030428563,,,,
72,1922,-0.601,-0.2649965843208453,,,,
73,1923,-0.451,-0.20977780553405814,,,,
74,1924,-0.007,-0.17645408387648268,,,,
75,1925,-0.143,-0.14591574463578252,,,,
76,1926,0.261,-0.13086317672899753,,,,
77,1927,-0.087,-0.15001128470124328,,,,
78,1928,-0.219,-0.19880061421073644,,,,
79,1929,-0.408,-0.2548331705089529,,,,
80,1930,-0.435,-0.26060470034324634,,,,
81,1931,-0.226,-0.19102468127738326,,,,
82,1932,-0.674,-0.09350771592971548,,,,
83,1933,0.163,0.0017854781426836878,,,,
84,1934,0.551,0.09243213385409797,,,,
85,1935,0.242,0.14921225427245025,,,,
86,1936,-0.459,0.15432710063727037,,,,
87,1937,0.583,0.11014990180683425,,,,
88,1938,0.028,0.04950827716551992,,,,
89,1939,-0.169,-0.01365236182507774,,,,
90,1940,-0.016,-0.09348278823285598,,,,
91,1941,0.002,-0.15446149880723675,,,,
92,1942,-0.431,-0.1702637752337016,,,,
93,1943,-0.621,-0.1580143809500387,,,,
94,1944,0.188,-0.1349121316802914,,,,
95,1945,,,,,,
96,1946,-0.179,-0.040455951641632945,,,,
97,1947,0.349,0.011710685810214267,,,,
98,1948,-0.33,0.02801851267618741,,,,
99,1949,0.259,0.037577316395727624,,,,
100,1950,-0.038,0.028574083558372796,,,,
101,1951,0.149,-0.012654208938485208,,,,
102,1952,0.01,-0.06838362933452247,,,,
103,1953,-0.125,-0.14535635845154637,,,,
104,1954,-0.41,-0.2264734220071303,,,,
105,1955,-0.21,-0.2977696462387933,,,,
106,1956,-0.545,-0.30592438280541645,,,,
107,1957,-0.307,-0.2520678064634734,,,,
108,1958,-0.67,-0.16720799381620755,,,,
109,1959,0.121,-0.07398697892527115,,,,
110,1960,0.163,0.023449474671334365,,,,
111,1961,0.264,0.0595563184905366,,,,
112,1962,0.077,0.057677159816799314,,,,
113,1963,1.014,0.04835023019256752,,,,
114,1964,-0.194,0.029836904389935998,,,,
115,1965,-0.131,0.017360569381855005,,,,
116,1966,0.39,0.02213392231433839,,,,
117,1967,-0.167,0.045131188240316956,,,,
118,1968,0.462,0.0613631593719751,,,,
119,1969,-0.045,0.06988601789513074,,,,
120,1970,-0.027,0.08287770455019582,,,,
121,1971,0.052,0.10833683981543477,,,,
122,1972,0.042,0.10728304610433807,,,,
123,1973,0.625,0.08251192416601229,,,,
124,1974,0.261,0.04758958282058603,,,,
125,1975,-0.045,0.002114608368175892,,,,
126,1976,-0.508,-0.04103303627507425,,,,
127,1977,-0.035,-0.07247489354327982,,,,
128,1978,-0.454,-0.06855925571206936,,,,
129,1979,0.271,-0.03757204556422069,,,,
130,1980,-0.028,0.016560615502070403,,,,
131,1981,0.233,0.08696535409631774,,,,
132,1982,-0.06,0.1590928051349992,,,,
133,1983,0.025,0.2087429528676927,,,,
134,1984,0.718,0.2721899372774049,,,,
135,1985,0.363,0.3596377006647047,,,,
136,1986,0.169,0.43564668702804277,,,,
137,1987,0.627,0.46148950549340423,,,,
138,1988,0.828,0.4463660095742886,,,,
139,1989,0.457,0.4219315533720496,,,,
140,1990,0.229,0.39557482711928116,,,,
141,1991,0.371,0.3659882005858456,,,,
142,1992,-0.069,0.3653759305959448,,,,
143,1993,0.454,0.3864026422099827,,,,
144,1994,0.416,0.41547690994025066,,,,
145,1995,0.811,0.46465648544711924,,,,
146,1996,0.423,0.5167008454159524,,,,
147,1997,0.201,0.529025803985065,,,,
148,1998,0.881,0.5124998415113952,,,,
149,1999,0.648,0.501588172523869,0.407,0.385,0.438,0.388
150,2000,0.321,0.5195809065803696,0.365,0.383,0.333,0.41
151,2001,0.424,0.5274198119141897,0.471,0.495,0.445,0.512
152,2002,0.459,0.5098786037284593,0.486,0.47,0.536,0.483
153,2003,0.816,0.5141238133144022,0.505,0.484,0.5,0.494
154,2004,0.492,0.5561098950903844,0.524,0.511,0.527,0.531
155,2005,0.343,0.6116309828923918,0.54,0.531,0.587,0.542
156,2006,0.644,0.6587954463829436,0.544,0.498,0.514,0.556
157,2007,0.733,0.6974661026369751,0.521,0.613,0.571,0.498
