"Lat: -0.5, Long: -6.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
193,2043,,,1.086,1.321,1.224,1.629
194,2044,,,1.176,1.388,1.236,1.737
195,2045,,,1.073,1.286,1.271,1.643
196,2046,,,1.068,1.384,1.272,1.757
197,2047,,,1.147,1.397,1.299,1.826
198,2048,,,1.229,1.334,1.323,1.835
199,2049,,,1.227,1.45,1.378,1.817
200,2050,,,1.243,1.469,1.39,1.894
201,2051,,,1.181,1.521,1.458,1.928
202,2052,,,1.154,1.475,1.378,1.973
203,2053,,,1.219,1.601,1.417,1.999
204,2054,,,1.241,1.576,1.52,2.08
205,2055,,,1.186,1.607,1.497,2.104
206,2056,,,1.25,1.519,1.479,2.098
207,2057,,,1.112,1.564,1.482,2.196
208,2058,,,1.182,1.61,1.592,2.257
209,2059,,,1.162,1.7,1.657,2.318
210,2060,,,1.147,1.753,1.578,2.374
211,2061,,,1.154,1.701,1.673,2.34
212,2062,,,1.208,1.727,1.722,2.371
213,2063,,,1.194,1.733,1.602,2.399
214,2064,,,1.19,1.725,1.682,2.457
215,2065,,,1.223,1.69,1.709,2.516
216,2066,,,1.286,1.801,1.715,2.583
217,2067,,,1.257,1.769,1.817,2.649
218,2068,,,1.174,1.707,1.82,2.607
219,2069,,,1.209,1.77,1.754,2.598
220,2070,,,1.107,1.846,1.886,2.619
221,2071,,,1.16,1.862,1.91,2.842
222,2072,,,1.207,1.802,1.831,2.84
223,2073,,,1.197,1.815,1.899,2.837
224,2074,,,1.168,1.867,1.933,2.926
225,2075,,,1.183,1.837,2.028,2.951
226,2076,,,1.06,1.816,2.027,3.021
227,2077,,,1.135,1.787,2.091,2.988
228,2078,,,1.174,1.794,1.988,2.992
229,2079,,,1.232,1.865,2.087,3.09
230,2080,,,1.157,1.814,2.011,3.169
231,2081,,,1.071,1.9,2.123,3.143
232,2082,,,1.148,1.889,2.176,3.231
233,2083,,,1.137,1.861,2.109,3.299
234,2084,,,1.202,1.862,2.17,3.253
235,2085,,,1.164,1.908,2.288,3.292
236,2086,,,1.172,1.905,2.298,3.424
237,2087,,,1.239,1.878,2.254,3.415
238,2088,,,1.138,1.871,2.221,3.44
239,2089,,,1.097,1.893,2.302,3.473
240,2090,,,1.21,2.024,2.242,3.581
241,2091,,,1.187,1.926,2.345,3.609
242,2092,,,1.195,1.863,2.368,3.663
243,2093,,,1.145,1.902,2.364,3.718
244,2094,,,1.202,1.868,2.441,3.756
245,2095,,,1.155,1.875,2.355,3.756
246,2096,,,1.117,1.896,2.437,3.786
247,2097,,,1.07,1.84,2.39,3.9
248,2098,,,1.176,2.004,2.4,3.871
249,2099,,,1.149,1.959,2.508,3.927
250,2100,,,1.078,1.942,2.486,3.885
