"Lat: -0.5, Long: -22.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
89,1939,-0.049,0.11683780130296342,,,,
90,1940,0.272,0.09071757821139434,,,,
91,1941,0.088,0.05596633159698525,,,,
92,1942,0.09,0.044630206945789286,,,,
93,1943,-0.264,0.03907565024399783,,,,
94,1944,-0.052,0.033084869958294114,,,,
95,1945,0.344,0.03983321985916311,,,,
96,1946,-0.126,0.06940452341682267,,,,
97,1947,0.232,0.09752392263952073,,,,
98,1948,0.017,0.105925318182385,,,,
99,1949,0.326,0.10577190213683525,,,,
100,1950,-0.017,0.10715246594630451,,,,
101,1951,0.066,0.08819811784861727,,,,
102,1952,0.155,0.05818446712905561,,,,
103,1953,0.12,0.018842170803700396,,,,
104,1954,-0.168,-0.025822184811142596,,,,
105,1955,0.046,-0.08050288591456016,,,,
106,1956,-0.206,-0.10704949809293664,,,,
107,1957,-0.187,-0.09281308577276982,,,,
108,1958,-0.55,-0.05512021182680217,,,,
109,1959,0.038,-0.004568527169876031,,,,
110,1960,0.163,0.06377536003385689,,,,
111,1961,0.172,0.1077735397778423,,,,
112,1962,0.194,0.09660816062343215,,,,
113,1963,0.468,0.06702068663508934,,,,
114,1964,-0.212,0.03386180684435851,,,,
115,1965,-0.363,0.013928557569506807,,,,
116,1966,0.209,0.004709227340454269,,,,
117,1967,-0.342,0.01563969511102106,,,,
118,1968,0.261,0.037961806531549465,,,,
119,1969,0.2,0.048147387248071834,,,,
120,1970,0.079,0.05630554514213314,,,,
121,1971,-0.305,0.0714540167085416,,,,
122,1972,-0.015,0.0631319826099323,,,,
123,1973,0.571,0.042519526942334934,,,,
124,1974,0.155,0.028775053111392477,,,,
125,1975,0.042,0.02364321896204375,,,,
126,1976,-0.561,0.012186415732220521,,,,
127,1977,-0.044,-0.005892514481923693,,,,
128,1978,-0.174,-0.004714515594310317,,,,
129,1979,0.203,0.014061621559004651,,,,
130,1980,-0.014,0.04765796497046133,,,,
131,1981,0.268,0.09439006459974023,,,,
132,1982,-0.011,0.1471926107362648,,,,
133,1983,-0.047,0.18896342606711689,,,,
134,1984,0.505,0.23705509344910003,,,,
135,1985,0.324,0.304335250168971,,,,
136,1986,0.259,0.36901572640069963,,,,
137,1987,0.439,0.3916369656233306,,,,
138,1988,0.796,0.3715710425377214,,,,
139,1989,0.425,0.3382486111592809,,,,
140,1990,0.259,0.3082288441773981,,,,
141,1991,0.104,0.2827263561536879,,,,
142,1992,-0.348,0.2747905506929025,,,,
143,1993,0.272,0.2942811743714534,,,,
144,1994,0.294,0.3332671054162978,,,,
145,1995,0.519,0.39495045823059965,,,,
146,1996,0.592,0.4449007493864528,,,,
147,1997,0.055,0.45599968433542004,,,,
148,1998,0.765,0.4401769664481612,,,,
149,1999,0.546,0.41507074803465144,0.28,0.272,0.304,0.265
150,2000,0.178,0.3996374595616269,0.291,0.293,0.273,0.309
151,2001,0.321,0.38618221505430556,0.327,0.33,0.313,0.342
152,2002,0.29,0.36175035962963276,0.367,0.365,0.407,0.37
153,2003,0.53,0.360848066572153,0.322,0.318,0.299,0.315
154,2004,0.387,0.3963176081913933,0.397,0.381,0.381,0.393
155,2005,0.208,0.4417985622887128,0.419,0.413,0.438,0.417
156,2006,0.475,0.4754271616094561,0.439,0.412,0.431,0.421
157,2007,0.573,0.5090857926678327,0.439,0.501,0.483,0.443
158,2008,0.764,0.5341223882390912,0.427,0.487,0.467,0.408
159,2009,0.383,0.5258600583981434,0.538,0.47,0.472,0.56
160,2010,1.072,0.4912054054835844,0.503,0.546,0.525,0.574
161,2011,0.542,0.44258081224185464,0.492,0.513,0.531,0.507
162,2012,0.029,0.4055032950565666,0.587,0.482,0.534,0.516
163,2013,0.434,0.40556884674370314,0.574,0.527,0.556,0.543
164,2014,0.156,0.44955236211908706,0.68,0.685,0.707,0.553
165,2015,0.39,0.5299348425481274,0.63,0.673,0.616,0.62
166,2016,0.799,0.6089923228134589,0.653,0.63,0.663,0.668
167,2017,0.981,0.6961429270827424,0.597,0.642,0.653,0.717
168,2018,0.588,0.7886114900927144,0.682,0.704,0.59,0.7
169,2019,,,0.658,0.711,0.679,0.713
170,2020,,,0.708,0.715,0.699,0.708
171,2021,,,0.709,0.703,0.692,0.803
172,2022,,,0.767,0.754,0.713,0.857
173,2023,,,0.787,0.767,0.738,0.877
174,2024,,,0.788,0.812,0.756,0.905
175,2025,,,0.811,0.808,0.785,0.915
176,2026,,,0.834,0.863,0.913,1.001
177,2027,,,0.884,0.864,0.807,0.997
178,2028,,,0.812,0.881,0.843,0.986
179,2029,,,0.907,0.912,0.932,1.013
180,2030,,,0.903,0.96,0.904,1.038
181,2031,,,0.866,0.928,0.939,1.059
182,2032,,,0.899,0.967,0.933,1.053
183,2033,,,0.975,0.976,0.941,1.122
184,2034,,,0.879,1.06,0.994,1.209
185,2035,,,0.933,1.058,0.939,1.187
186,2036,,,1.001,1.031,0.991,1.193
187,2037,,,1.012,1.054,0.973,1.246
188,2038,,,0.982,1.141,0.946,1.32
189,2039,,,1.042,1.147,1.118,1.369
190,2040,,,0.953,1.133,0.996,1.41
191,2041,,,1.022,1.148,1.069,1.412
192,2042,,,1.001,1.198,1.069,1.416
193,2043,,,0.952,1.188,1.086,1.483
194,2044,,,1.008,1.263,1.083,1.59
195,2045,,,0.954,1.193,1.119,1.514
196,2046,,,0.969,1.256,1.096,1.599
197,2047,,,1.047,1.262,1.151,1.67
198,2048,,,1.111,1.222,1.172,1.673
199,2049,,,1.086,1.341,1.254,1.692
200,2050,,,1.091,1.314,1.215,1.724
201,2051,,,1.044,1.375,1.266,1.74
202,2052,,,1.029,1.329,1.231,1.799
203,2053,,,1.087,1.422,1.217,1.815
204,2054,,,1.079,1.419,1.369,1.916
205,2055,,,1.09,1.444,1.389,1.964
206,2056,,,1.135,1.387,1.331,1.917
207,2057,,,1.05,1.419,1.304,2.021
208,2058,,,1.1,1.463,1.407,2.103
209,2059,,,1.031,1.541,1.451,2.135
210,2060,,,1.058,1.584,1.421,2.177
211,2061,,,1.019,1.502,1.474,2.196
212,2062,,,1.083,1.549,1.511,2.194
213,2063,,,1.058,1.576,1.439,2.235
214,2064,,,1.064,1.551,1.516,2.302
215,2065,,,1.102,1.533,1.517,2.351
216,2066,,,1.147,1.608,1.529,2.411
217,2067,,,1.142,1.615,1.648,2.458
218,2068,,,1.047,1.586,1.655,2.438
219,2069,,,1.051,1.577,1.609,2.425
220,2070,,,1.051,1.655,1.665,2.463
221,2071,,,1.085,1.715,1.722,2.628
222,2072,,,1.085,1.611,1.694,2.678
223,2073,,,1.072,1.666,1.689,2.653
224,2074,,,1.065,1.679,1.769,2.732
225,2075,,,1.052,1.648,1.862,2.772
226,2076,,,1.025,1.673,1.787,2.796
227,2077,,,1.026,1.616,1.887,2.81
228,2078,,,1.085,1.651,1.84,2.835
229,2079,,,1.056,1.685,1.875,2.923
230,2080,,,1.031,1.697,1.871,2.961
231,2081,,,0.981,1.737,1.946,2.978
232,2082,,,1.005,1.721,1.979,3.037
233,2083,,,0.984,1.704,1.949,3.104
234,2084,,,1.024,1.73,1.968,3.07
235,2085,,,1.012,1.731,2.075,3.101
236,2086,,,1.005,1.762,2.076,3.21
237,2087,,,1.108,1.706,2.134,3.229
238,2088,,,1.029,1.728,2.053,3.265
239,2089,,,0.978,1.729,2.064,3.302
240,2090,,,1.053,1.83,2.071,3.357
241,2091,,,1.029,1.773,2.157,3.367
242,2092,,,1.03,1.711,2.156,3.467
243,2093,,,1.007,1.724,2.176,3.52
244,2094,,,1.091,1.677,2.208,3.517
245,2095,,,1.001,1.701,2.19,3.577
246,2096,,,0.992,1.705,2.173,3.595
247,2097,,,0.939,1.695,2.2,3.68
248,2098,,,1.03,1.818,2.238,3.68
249,2099,,,1.018,1.788,2.328,3.736
250,2100,,,0.955,1.765,2.293,3.727
