"Lat: -0.5, Long: -17.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
174,2024,,,0.88,0.89,0.857,0.997
175,2025,,,0.893,0.857,0.877,0.988
176,2026,,,0.913,0.949,0.981,1.085
177,2027,,,0.963,0.912,0.884,1.068
178,2028,,,0.879,0.952,0.933,1.055
179,2029,,,0.97,0.997,1.03,1.107
180,2030,,,0.986,1.067,0.968,1.122
181,2031,,,0.927,1.015,1.016,1.166
182,2032,,,0.971,1.03,1.033,1.133
183,2033,,,1.067,1.043,1.039,1.218
184,2034,,,0.961,1.116,1.041,1.305
185,2035,,,0.997,1.138,1.021,1.261
186,2036,,,1.081,1.116,1.093,1.282
187,2037,,,1.097,1.115,1.08,1.319
188,2038,,,1.071,1.205,1.035,1.401
189,2039,,,1.149,1.232,1.207,1.445
190,2040,,,1.029,1.214,1.088,1.489
191,2041,,,1.09,1.228,1.184,1.495
192,2042,,,1.061,1.282,1.165,1.484
193,2043,,,1.037,1.266,1.171,1.557
194,2044,,,1.077,1.347,1.184,1.672
195,2045,,,1.029,1.262,1.193,1.597
196,2046,,,1.019,1.321,1.171,1.699
197,2047,,,1.109,1.344,1.231,1.756
198,2048,,,1.179,1.292,1.244,1.749
199,2049,,,1.187,1.405,1.335,1.781
200,2050,,,1.159,1.389,1.328,1.822
201,2051,,,1.137,1.454,1.377,1.848
202,2052,,,1.11,1.414,1.313,1.899
203,2053,,,1.16,1.513,1.31,1.898
204,2054,,,1.187,1.491,1.476,2.006
205,2055,,,1.145,1.531,1.458,2.044
206,2056,,,1.216,1.461,1.42,2.009
207,2057,,,1.111,1.5,1.395,2.107
208,2058,,,1.158,1.541,1.487,2.196
209,2059,,,1.123,1.633,1.561,2.233
210,2060,,,1.132,1.672,1.494,2.288
211,2061,,,1.083,1.595,1.583,2.275
212,2062,,,1.144,1.634,1.624,2.286
213,2063,,,1.146,1.667,1.524,2.325
214,2064,,,1.137,1.644,1.616,2.383
215,2065,,,1.171,1.613,1.617,2.446
216,2066,,,1.231,1.705,1.621,2.499
217,2067,,,1.223,1.714,1.749,2.566
218,2068,,,1.117,1.659,1.755,2.536
219,2069,,,1.142,1.669,1.688,2.527
220,2070,,,1.092,1.755,1.764,2.565
221,2071,,,1.149,1.801,1.819,2.745
222,2072,,,1.153,1.698,1.774,2.772
223,2073,,,1.155,1.75,1.79,2.762
224,2074,,,1.137,1.775,1.827,2.844
225,2075,,,1.13,1.755,1.943,2.889
226,2076,,,1.058,1.755,1.891,2.916
227,2077,,,1.084,1.709,2.003,2.906
228,2078,,,1.156,1.732,1.911,2.92
229,2079,,,1.163,1.765,1.973,3.018
230,2080,,,1.109,1.759,1.946,3.064
231,2081,,,1.051,1.83,2.038,3.062
232,2082,,,1.086,1.818,2.079,3.133
233,2083,,,1.07,1.797,2.043,3.208
234,2084,,,1.125,1.805,2.067,3.168
235,2085,,,1.12,1.821,2.17,3.218
236,2086,,,1.087,1.851,2.187,3.336
237,2087,,,1.197,1.8,2.22,3.338
238,2088,,,1.095,1.804,2.135,3.369
239,2089,,,1.052,1.805,2.174,3.399
240,2090,,,1.142,1.934,2.162,3.479
241,2091,,,1.121,1.86,2.246,3.486
242,2092,,,1.124,1.793,2.274,3.575
243,2093,,,1.08,1.814,2.291,3.636
244,2094,,,1.171,1.776,2.337,3.638
245,2095,,,1.089,1.787,2.298,3.686
246,2096,,,1.07,1.799,2.29,3.713
247,2097,,,0.992,1.767,2.299,3.793
248,2098,,,1.113,1.895,2.333,3.781
249,2099,,,1.096,1.872,2.431,3.834
250,2100,,,1.016,1.856,2.407,3.807
