"Lat: -0.5, Long: -25.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
84,1934,0.266,0.09206933882816884,,,,
85,1935,0.165,0.11719800895279828,,,,
86,1936,-0.116,0.12789351749134134,,,,
87,1937,0.309,0.12383368838545332,,,,
88,1938,0.127,0.11707754193909788,,,,
89,1939,-0.059,0.11163942019823588,,,,
90,1940,0.281,0.08666001192437754,,,,
91,1941,0.079,0.051833867112696635,,,,
92,1942,0.086,0.04099951141909366,,,,
93,1943,-0.389,0.03968948344136619,,,,
94,1944,-0.082,0.03974829670643936,,,,
95,1945,0.295,0.05376675298840202,,,,
96,1946,-0.05,0.0889993564926219,,,,
97,1947,0.25,0.11776340246701736,,,,
98,1948,0.133,0.11779649969851136,,,,
99,1949,0.273,0.10792158566619024,,,,
100,1950,-0.058,0.09793549700955663,,,,
101,1951,-0.025,0.06667316605853098,,,,
102,1952,0.155,0.026990054520786146,,,,
103,1953,0.125,-0.010283990723359188,,,,
104,1954,-0.209,-0.0464496199999319,,,,
105,1955,-0.013,-0.09536042070213785,,,,
106,1956,-0.179,-0.12988246604061732,,,,
107,1957,-0.192,-0.12752215671619682,,,,
108,1958,-0.429,-0.09714237706074033,,,,
109,1959,-0.014,-0.05115995173076812,,,,
110,1960,0.099,0.013361462938823971,,,,
111,1961,0.076,0.06349772875908499,,,,
112,1962,0.178,0.07511893149232149,,,,
113,1963,0.408,0.06429068300619295,,,,
114,1964,-0.097,0.04226669945048029,,,,
115,1965,-0.291,0.027968319022655414,,,,
116,1966,0.205,0.023477120206930057,,,,
117,1967,-0.327,0.033196548354291186,,,,
118,1968,0.172,0.04798849859879765,,,,
119,1969,0.244,0.05474269983439823,,,,
120,1970,0.133,0.057548549870035146,,,,
121,1971,-0.249,0.0628312735696625,,,,
122,1972,-0.022,0.045870130804172786,,,,
123,1973,0.584,0.018566747873264577,,,,
124,1974,0.081,0.005100903122149083,,,,
125,1975,-0.002,0.010142514779853343,,,,
126,1976,-0.593,0.014927774416771362,,,,
127,1977,-0.024,0.015330983061144809,,,,
128,1978,-0.077,0.028022039370863585,,,,
129,1979,0.251,0.05084084770742771,,,,
130,1980,0.032,0.08013539543168957,,,,
131,1981,0.216,0.11768515296046707,,,,
132,1982,0.027,0.15732086803612863,,,,
133,1983,0.013,0.18797460986507977,,,,
134,1984,0.45,0.22932920265177784,,,,
135,1985,0.304,0.29173017874470236,,,,
136,1986,0.213,0.352149023979122,,,,
137,1987,0.42,0.3745949574958237,,,,
138,1988,0.735,0.3592851334248719,,,,
139,1989,0.436,0.3297759754101249,,,,
140,1990,0.249,0.29802179427088576,,,,
141,1991,0.123,0.2629012943544657,,,,
142,1992,-0.332,0.23915459886094276,,,,
143,1993,0.262,0.24343534007170659,,,,
144,1994,0.206,0.2713886487868502,,,,
145,1995,0.376,0.3260600482158441,,,,
146,1996,0.542,0.3764436588003877,,,,
147,1997,-0.032,0.39399354774716183,,,,
148,1998,0.704,0.3903357360909532,,,,
149,1999,0.499,0.37771275437057533,0.275,0.268,0.302,0.257
150,2000,0.18,0.36800144756487396,0.283,0.28,0.268,0.295
151,2001,0.304,0.3630091117027248,0.317,0.319,0.302,0.329
152,2002,0.263,0.35730744428956396,0.361,0.361,0.388,0.366
153,2003,0.458,0.3725608933219066,0.336,0.33,0.313,0.324
154,2004,0.422,0.41185693583044775,0.41,0.385,0.388,0.398
155,2005,0.393,0.4545323334476747,0.42,0.411,0.429,0.416
156,2006,0.527,0.48339289435275506,0.427,0.408,0.451,0.407
157,2007,0.487,0.5072512856627409,0.424,0.485,0.47,0.442
158,2008,0.707,0.5199928341813758,0.431,0.465,0.471,0.401
159,2009,0.322,0.501410701925925,0.528,0.468,0.448,0.558
160,2010,1.009,0.4629045132212542,0.499,0.533,0.524,0.577
161,2011,0.556,0.4216541938276021,0.471,0.501,0.515,0.504
162,2012,0.046,0.3959944813601221,0.563,0.484,0.528,0.504
163,2013,0.373,0.4041159055709174,0.567,0.521,0.56,0.536
164,2014,0.19,0.4518219229940123,0.693,0.667,0.695,0.554
165,2015,0.438,0.531381665908014,0.633,0.669,0.593,0.614
166,2016,0.833,0.6097207711679542,0.654,0.627,0.642,0.651
167,2017,0.988,0.6962145566613901,0.583,0.651,0.647,0.706
168,2018,0.532,0.7871227555715218,0.649,0.692,0.594,0.686
169,2019,,,0.662,0.693,0.695,0.706
170,2020,,,0.693,0.701,0.692,0.689
171,2021,,,0.684,0.707,0.694,0.794
172,2022,,,0.748,0.757,0.72,0.842
173,2023,,,0.776,0.774,0.723,0.86
174,2024,,,0.784,0.808,0.75,0.879
175,2025,,,0.799,0.806,0.775,0.9
176,2026,,,0.822,0.849,0.893,1.002
177,2027,,,0.886,0.863,0.798,0.992
178,2028,,,0.82,0.874,0.838,0.975
179,2029,,,0.915,0.901,0.922,1.011
180,2030,,,0.905,0.937,0.902,1.025
181,2031,,,0.88,0.924,0.934,1.042
182,2032,,,0.902,0.969,0.914,1.042
183,2033,,,0.958,0.969,0.916,1.119
184,2034,,,0.862,1.05,0.996,1.195
185,2035,,,0.942,1.044,0.938,1.174
186,2036,,,1.003,1.032,0.975,1.201
187,2037,,,1.002,1.054,0.958,1.234
188,2038,,,0.971,1.127,0.939,1.305
189,2039,,,1.024,1.124,1.092,1.355
190,2040,,,0.964,1.13,1.005,1.392
191,2041,,,1.028,1.145,1.042,1.393
192,2042,,,1.007,1.175,1.054,1.411
193,2043,,,0.944,1.184,1.065,1.47
194,2044,,,1.0,1.265,1.084,1.578
195,2045,,,0.938,1.191,1.11,1.492
196,2046,,,0.993,1.244,1.093,1.578
197,2047,,,1.052,1.238,1.164,1.644
198,2048,,,1.113,1.22,1.167,1.667
199,2049,,,1.079,1.334,1.227,1.679
200,2050,,,1.098,1.302,1.205,1.718
201,2051,,,1.03,1.362,1.233,1.733
202,2052,,,1.039,1.317,1.223,1.77
203,2053,,,1.085,1.407,1.217,1.803
204,2054,,,1.075,1.402,1.348,1.908
205,2055,,,1.083,1.43,1.39,1.953
206,2056,,,1.125,1.391,1.333,1.906
207,2057,,,1.055,1.405,1.277,1.992
208,2058,,,1.096,1.446,1.389,2.088
209,2059,,,1.029,1.518,1.429,2.117
210,2060,,,1.065,1.558,1.41,2.155
211,2061,,,1.016,1.481,1.45,2.191
212,2062,,,1.072,1.53,1.499,2.184
213,2063,,,1.055,1.562,1.435,2.215
214,2064,,,1.056,1.537,1.486,2.28
215,2065,,,1.095,1.521,1.503,2.347
216,2066,,,1.137,1.588,1.498,2.396
217,2067,,,1.139,1.598,1.641,2.441
218,2068,,,1.036,1.58,1.636,2.404
219,2069,,,1.044,1.559,1.603,2.415
220,2070,,,1.07,1.65,1.617,2.448
221,2071,,,1.086,1.688,1.707,2.593
222,2072,,,1.087,1.595,1.677,2.66
223,2073,,,1.068,1.656,1.708,2.633
224,2074,,,1.066,1.663,1.756,2.696
225,2075,,,1.048,1.626,1.831,2.752
226,2076,,,1.043,1.657,1.773,2.773
227,2077,,,1.025,1.616,1.868,2.794
228,2078,,,1.07,1.648,1.82,2.821
229,2079,,,1.053,1.67,1.845,2.901
230,2080,,,1.033,1.694,1.883,2.932
231,2081,,,0.981,1.714,1.927,2.952
232,2082,,,1.01,1.707,1.954,3.022
233,2083,,,0.981,1.693,1.958,3.07
234,2084,,,1.009,1.736,1.957,3.048
235,2085,,,0.99,1.72,2.045,3.068
236,2086,,,1.006,1.759,2.042,3.18
237,2087,,,1.098,1.693,2.122,3.208
238,2088,,,1.032,1.712,2.037,3.242
239,2089,,,0.968,1.728,2.052,3.272
240,2090,,,1.027,1.801,2.069,3.325
241,2091,,,1.001,1.753,2.145,3.339
242,2092,,,1.015,1.702,2.127,3.438
243,2093,,,1.011,1.713,2.164,3.485
244,2094,,,1.065,1.668,2.186,3.487
245,2095,,,1.0,1.695,2.168,3.565
246,2096,,,0.997,1.694,2.14,3.559
247,2097,,,0.954,1.682,2.19,3.654
248,2098,,,1.032,1.806,2.228,3.656
249,2099,,,1.013,1.782,2.31,3.698
250,2100,,,0.955,1.757,2.27,3.711
