"Lat: -0.5, Long: -15.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
0,1850,-0.399,-0.4324020273733958,,,,
1,1851,-0.479,-0.4290377085339789,,,,
2,1852,-0.361,-0.42452171427957935,,,,
3,1853,-0.406,-0.4189609419305733,,,,
4,1854,-0.701,-0.41423606303385957,,,,
5,1855,-0.246,-0.424099519496121,,,,
6,1856,-0.235,-0.41125832371646404,,,,
7,1857,-0.542,-0.3790740098892104,,,,
8,1858,-0.76,-0.3518516000815647,,,,
9,1859,-0.02,-0.3342170282773609,,,,
10,1860,-0.275,-0.31396270055698405,,,,
11,1861,-0.387,-0.29177415391190836,,,,
12,1862,-0.024,-0.2844063649263928,,,,
13,1863,-0.355,-0.2861815133102737,,,,
14,1864,-0.54,-0.2878952704535076,,,,
15,1865,-0.211,-0.29281002653420424,,,,
16,1866,-0.126,-0.3006071094416888,,,,
17,1867,-0.432,-0.2918417582850171,,,,
18,1868,-0.183,-0.27992598499946253,,,,
19,1869,-0.454,-0.260332255883233,,,,
20,1870,-0.189,-0.22063236020612467,,,,
21,1871,-0.348,-0.16720108227463437,,,,
22,1872,0.012,-0.1182979100601825,,,,
23,1873,0.165,-0.10538260733314156,,,,
24,1874,-0.695,-0.10553010831651874,,,,
25,1875,0.437,-0.10882409927288829,,,,
26,1876,-0.274,-0.13676677297362902,,,,
27,1877,-0.253,-0.18404876953205004,,,,
28,1878,-0.106,-0.22567576662559202,,,,
29,1879,-0.168,-0.2683810945731816,,,,
30,1880,-0.558,-0.3028958315060654,,,,
31,1881,-0.2,-0.3435804683258685,,,,
32,1882,-0.503,-0.3654384328279856,,,,
33,1883,-0.296,-0.3520077351595504,,,,
34,1884,-0.725,-0.3421567822399155,,,,
35,1885,-0.137,-0.3546997438114317,,,,
36,1886,0.27,-0.34771591123695017,,,,
37,1887,-0.41,-0.3384739459440796,,,,
38,1888,-0.711,-0.3536448387352032,,,,
39,1889,0.118,-0.40213041300506824,,,,
40,1890,-0.396,-0.42949733087874065,,,,
41,1891,-0.556,-0.41712693928564765,,,,
42,1892,-0.582,-0.39979248522880867,,,,
43,1893,-0.324,-0.3803992221054571,,,,
44,1894,-0.225,-0.3368623713535251,,,,
45,1895,-0.385,-0.2878658832525393,,,,
46,1896,-0.22,-0.250801842080547,,,,
47,1897,-0.039,-0.23323383210426196,,,,
48,1898,-0.423,-0.22839419036711406,,,,
49,1899,-0.048,-0.2476472227398523,,,,
50,1900,-0.314,-0.29554925633113677,,,,
51,1901,-0.173,-0.3713040374042955,,,,
52,1902,-0.556,-0.4508788111312915,,,,
53,1903,-0.463,-0.5195096772268497,,,,
54,1904,-0.975,-0.5654415423707818,,,,
55,1905,-0.669,-0.587214482735051,,,,
56,1906,-0.575,-0.5575866889611291,,,,
57,1907,-0.453,-0.4786963699698937,,,,
58,1908,-0.622,-0.39019314671977096,,,,
59,1909,-0.116,-0.3182255675468622,,,,
60,1910,0.097,-0.25172255340819183,,,,
61,1911,-0.651,-0.20218464144256573,,,,
62,1912,-0.09,-0.17822512963281226,,,,
63,1913,-0.009,-0.17633577714710827,,,,
64,1914,-0.327,-0.16812462892154748,,,,
65,1915,-0.239,-0.17029578913015558,,,,
66,1916,-0.072,-0.20606259854361084,,,,
67,1917,0.011,-0.22701223595761158,,,,
68,1918,-0.407,-0.21633623056874102,,,,
69,1919,-0.576,-0.2126258646843431,,,,
70,1920,-0.187,-0.20695178673345388,,,,
71,1921,0.128,-0.1670367323461314,,,,
72,1922,-0.381,-0.08745086253673343,,,,
73,1923,-0.017,-0.005961741658830821,,,,
74,1924,0.151,0.048568482627254335,,,,
75,1925,0.114,0.0770343055992054,,,,
76,1926,0.262,0.07620390047222277,,,,
77,1927,0.163,0.0462811637362083,,,,
78,1928,-0.029,0.005135329249417452,,,,
79,1929,-0.283,-0.037571170171224105,,,,
