"Lat: -0.5, Long: -5.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
50,1900,-0.333,-0.41645018932699823,,,,
51,1901,-0.311,-0.5556094943099628,,,,
52,1902,-0.862,-0.7015751123698889,,,,
53,1903,-0.897,-0.8244235563527585,,,,
54,1904,-1.428,-0.9037110457030163,,,,
55,1905,-1.045,-0.9311021681763817,,,,
56,1906,-0.974,-0.8776483841442734,,,,
57,1907,-0.678,-0.7557169691551482,,,,
58,1908,-0.864,-0.6219619999135674,,,,
59,1909,-0.234,-0.515302630201692,,,,
60,1910,-0.039,-0.41764847017672346,,,,
61,1911,-0.907,-0.34132618536728415,,,,
62,1912,-0.243,-0.28790769825634355,,,,
63,1913,-0.091,-0.24981282670073335,,,,
64,1914,-0.45,-0.19410528762855234,,,,
65,1915,-0.182,-0.1577125119468983,,,,
66,1916,0.104,-0.1758319912162718,,,,
67,1917,0.219,-0.1922828518378048,,,,
68,1918,-0.414,-0.19504234097501164,,,,
69,1919,-0.772,-0.23747046033995184,,,,
70,1920,-0.185,-0.2990369528737439,,,,
71,1921,0.342,-0.31568721767307983,,,,
72,1922,-0.582,-0.27316568424783644,,,,
73,1923,-0.444,-0.21500811579267454,,,,
74,1924,-0.01,-0.17908036579564146,,,,
75,1925,-0.154,-0.14864581079359682,,,,
76,1926,0.242,-0.13540457135041495,,,,
77,1927,-0.092,-0.15668305254246823,,,,
78,1928,-0.209,-0.20749255919126924,,,,
79,1929,-0.429,-0.2651103879129142,,,,
80,1930,-0.452,-0.27322119229027286,,,,
81,1931,-0.244,-0.20604660509279046,,,,
82,1932,-0.678,-0.11072996962211254,,,,
83,1933,0.164,-0.01702063950291194,,,,
84,1934,0.549,0.07393728048297536,,,,
85,1935,0.209,0.13470906316288914,,,,
86,1936,-0.478,0.14545690835335465,,,,
87,1937,0.542,0.10746582911313846,,,,
88,1938,0.026,0.05527512531154682,,,,
89,1939,-0.168,-3.486918669170103e-05,,,,
90,1940,0.039,-0.07547272746261643,,,,
91,1941,0.039,-0.1365213154505,,,,
92,1942,-0.427,-0.15742285412110252,,,,
93,1943,-0.586,-0.15167209154327774,,,,
94,1944,0.154,-0.13393374869050198,,,,
95,1945,,,,,,
96,1946,-0.184,-0.04212060085858468,,,,
97,1947,0.342,0.011021280231922989,,,,
98,1948,-0.328,0.03095236116229499,,,,
99,1949,0.299,0.04498909275512687,,,,
100,1950,-0.048,0.04120089835323164,,,,
101,1951,0.144,0.003777164040582598,,,,
102,1952,0.062,-0.05060180855147492,,,,
103,1953,-0.1,-0.12724775170751312,,,,
104,1954,-0.389,-0.20782263282472038,,,,
105,1955,-0.204,-0.28133008935821835,,,,
106,1956,-0.536,-0.29306895063491983,,,,
107,1957,-0.285,-0.24323999988991,,,,
108,1958,-0.702,-0.16236391508711828,,,,
109,1959,0.128,-0.07200964296558694,,,,
110,1960,0.141,0.022966925140378507,,,,
111,1961,0.253,0.05668522210833619,,,,
112,1962,0.088,0.05097655245682282,,,,
113,1963,1.021,0.03888066654741429,,,,
114,1964,-0.198,0.018884543083221378,,,,
115,1965,-0.159,0.004936141485335545,,,,
116,1966,0.374,0.008091530911032565,,,,
117,1967,-0.195,0.03158236887356098,,,,
118,1968,0.47,0.04940023221003474,,,,
119,1969,-0.047,0.061221473816213214,,,,
120,1970,-0.035,0.07850403180832168,,,,
121,1971,0.037,0.10846281253329021,,,,
122,1972,0.054,0.11069829940246956,,,,
123,1973,0.63,0.08793696266260619,,,,
124,1974,0.279,0.054173886775051514,,,,
125,1975,-0.036,0.008546318289572578,,,,
126,1976,-0.507,-0.03772216311184713,,,,
127,1977,-0.035,-0.07448432334080528,,,,
128,1978,-0.454,-0.07366659790685252,,,,
129,1979,0.253,-0.04315288242243074,,,,
130,1980,-0.054,0.011926904770934804,,,,
131,1981,0.242,0.08326364421598888,,,,
132,1982,-0.049,0.15548520999719784,,,,
133,1983,0.031,0.20480859588675257,,,,
134,1984,0.726,0.2667582666171544,,,,
135,1985,0.339,0.3509373342640641,,,,
136,1986,0.166,0.42337061734456005,,,,
137,1987,0.605,0.4470596236828063,,,,
138,1988,0.815,0.431119260985639,,,,
139,1989,0.439,0.4059255343402547,,,,
140,1990,0.216,0.37849335464373673,,,,
141,1991,0.359,0.3480285486089047,,,,
142,1992,-0.115,0.34590232212454086,,,,
143,1993,0.437,0.36571483348886136,,,,
144,1994,0.386,0.39369709450504964,,,,
145,1995,0.769,0.4422990892171588,,,,
146,1996,0.419,0.4958870486812044,,,,
147,1997,0.146,0.5112262846546148,,,,
148,1998,0.848,0.4975095969780251,,,,
149,1999,0.646,0.48764441526053837,0.407,0.383,0.437,0.389
150,2000,0.323,0.5050380021882015,0.363,0.381,0.332,0.408
151,2001,0.413,0.5119407827474234,0.468,0.491,0.44,0.51
152,2002,0.433,0.4938432184354012,0.485,0.469,0.539,0.485
153,2003,0.782,0.49858168275883397,0.495,0.477,0.489,0.486
154,2004,0.458,0.5423790040399555,0.523,0.509,0.527,0.53
155,2005,0.348,0.60145514302256,0.532,0.525,0.58,0.533
156,2006,0.651,0.653278644484298,0.544,0.498,0.504,0.552
157,2007,0.731,0.6970702124187549,0.524,0.612,0.569,0.495
158,2008,1.01,0.7245027182767558,0.551,0.592,0.583,0.554
159,2009,0.76,0.7155102764862358,0.647,0.594,0.628,0.672
160,2010,0.879,0.6709885917548272,0.627,0.731,0.668,0.688
161,2011,0.492,0.6146000784423716,0.675,0.626,0.646,0.604
162,2012,0.315,0.57013999432024,0.735,0.598,0.645,0.68
163,2013,0.478,0.5570377373293587,0.7,0.655,0.653,0.653
164,2014,0.475,0.5753716286235679,0.806,0.848,0.845,0.687
165,2015,0.706,0.62861226453878,0.77,0.829,0.792,0.737
166,2016,0.793,0.685009325890865,0.758,0.764,0.805,0.826
167,2017,0.748,0.7439597847901787,0.741,0.77,0.75,0.841
168,2018,0.729,0.8025207934746086,0.821,0.819,0.74,0.844
169,2019,,,0.759,0.862,0.775,0.889
170,2020,,,0.852,0.831,0.843,0.871
171,2021,,,0.838,0.863,0.811,0.956
172,2022,,,0.96,0.874,0.78,1.026
173,2023,,,0.92,0.901,0.913,1.026
174,2024,,,0.937,0.957,0.926,1.061
175,2025,,,0.93,0.905,0.923,1.052
176,2026,,,0.952,1.017,1.008,1.17
177,2027,,,1.008,0.95,0.9,1.15
178,2028,,,0.948,1.035,0.994,1.135
179,2029,,,1.003,1.046,1.09,1.158
180,2030,,,1.052,1.103,1.02,1.164
181,2031,,,0.975,1.051,1.057,1.241
182,2032,,,1.032,1.054,1.087,1.195
183,2033,,,1.161,1.083,1.079,1.301
184,2034,,,1.035,1.161,1.055,1.354
185,2035,,,1.009,1.203,1.092,1.33
186,2036,,,1.136,1.179,1.18,1.354
187,2037,,,1.12,1.194,1.136,1.378
188,2038,,,1.141,1.239,1.088,1.499
189,2039,,,1.206,1.323,1.245,1.517
190,2040,,,1.087,1.26,1.156,1.539
191,2041,,,1.146,1.309,1.294,1.56
192,2042,,,1.097,1.352,1.251,1.55
193,2043,,,1.086,1.322,1.219,1.634
194,2044,,,1.183,1.386,1.229,1.733
195,2045,,,1.071,1.285,1.275,1.641
196,2046,,,1.068,1.382,1.269,1.751
197,2047,,,1.153,1.397,1.3,1.826
198,2048,,,1.227,1.334,1.328,1.836
199,2049,,,1.224,1.447,1.381,1.81
200,2050,,,1.237,1.474,1.394,1.894
201,2051,,,1.179,1.521,1.459,1.926
202,2052,,,1.159,1.471,1.375,1.97
203,2053,,,1.221,1.602,1.42,2.001
204,2054,,,1.237,1.574,1.521,2.078
205,2055,,,1.19,1.606,1.504,2.108
206,2056,,,1.251,1.518,1.476,2.102
207,2057,,,1.109,1.564,1.48,2.197
208,2058,,,1.185,1.613,1.594,2.251
209,2059,,,1.163,1.7,1.652,2.319
210,2060,,,1.145,1.749,1.578,2.373
211,2061,,,1.159,1.702,1.681,2.342
212,2062,,,1.207,1.727,1.723,2.377
213,2063,,,1.195,1.735,1.603,2.397
214,2064,,,1.191,1.723,1.673,2.456
215,2065,,,1.217,1.689,1.71,2.517
216,2066,,,1.288,1.802,1.718,2.584
217,2067,,,1.255,1.764,1.814,2.647
218,2068,,,1.171,1.704,1.814,2.607
219,2069,,,1.211,1.777,1.755,2.597
220,2070,,,1.104,1.846,1.882,2.613
221,2071,,,1.154,1.86,1.908,2.842
222,2072,,,1.203,1.801,1.83,2.84
223,2073,,,1.197,1.815,1.895,2.836
224,2074,,,1.167,1.861,1.939,2.927
225,2075,,,1.191,1.835,2.032,2.956
226,2076,,,1.065,1.814,2.029,3.022
227,2077,,,1.132,1.783,2.078,2.989
228,2078,,,1.167,1.793,1.991,2.997
229,2079,,,1.232,1.863,2.088,3.093
230,2080,,,1.156,1.821,2.018,3.171
231,2081,,,1.075,1.901,2.124,3.143
232,2082,,,1.146,1.882,2.172,3.239
233,2083,,,1.132,1.863,2.106,3.3
234,2084,,,1.204,1.862,2.167,3.255
235,2085,,,1.158,1.909,2.291,3.294
236,2086,,,1.176,1.904,2.294,3.425
237,2087,,,1.24,1.875,2.247,3.418
238,2088,,,1.134,1.866,2.219,3.441
239,2089,,,1.102,1.898,2.302,3.47
240,2090,,,1.212,2.022,2.241,3.585
241,2091,,,1.185,1.925,2.35,3.614
242,2092,,,1.201,1.862,2.374,3.668
243,2093,,,1.146,1.901,2.36,3.716
244,2094,,,1.197,1.869,2.438,3.755
245,2095,,,1.155,1.874,2.358,3.756
246,2096,,,1.113,1.896,2.438,3.786
247,2097,,,1.081,1.838,2.385,3.902
248,2098,,,1.177,2.003,2.4,3.872
249,2099,,,1.151,1.956,2.505,3.931
250,2100,,,1.078,1.942,2.483,3.888
