"Lat: -0.5, Long: -18.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
0,1850,-0.282,-0.33094003893873547,,,,
1,1851,-0.384,-0.34510998898077205,,,,
2,1852,-0.343,-0.35765577452413144,,,,
3,1853,-0.348,-0.3690678278217672,,,,
4,1854,-0.614,-0.380546887892788,,,,
5,1855,-0.275,-0.394369158720165,,,,
6,1856,-0.218,-0.385066344874529,,,,
7,1857,-0.568,-0.3581577491479252,,,,
8,1858,-0.538,-0.3322726702228283,,,,
9,1859,-0.065,-0.31294665343057665,,,,
10,1860,-0.258,-0.29653502857257735,,,,
11,1861,-0.344,-0.2860311195257916,,,,
12,1862,-0.021,-0.28405663492217875,,,,
13,1863,-0.414,-0.2846512699000418,,,,
14,1864,-0.551,-0.289097829288876,,,,
15,1865,-0.186,-0.29977741694843,,,,
16,1866,-0.094,-0.3091508774314433,,,,
17,1867,-0.434,-0.2990029120493907,,,,
18,1868,-0.259,-0.28814798080887255,,,,
19,1869,-0.437,-0.27418435540943237,,,,
20,1870,-0.212,-0.23772748244397718,,,,
21,1871,-0.316,-0.1855777493208089,,,,
22,1872,-0.042,-0.14021011567196598,,,,
23,1873,0.176,-0.12954500734976407,,,,
24,1874,-0.639,-0.12787003440278494,,,,
25,1875,0.396,-0.12703699435387972,,,,
26,1876,-0.308,-0.14582955721220844,,,,
27,1877,-0.216,-0.18182135150611778,,,,
28,1878,-0.128,-0.21199182019433613,,,,
29,1879,-0.056,-0.24741628168223498,,,,
30,1880,-0.645,-0.27757121360667797,,,,
31,1881,-0.192,-0.31662706717847977,,,,
32,1882,-0.464,-0.34650913290529556,,,,
33,1883,-0.292,-0.3459380446553726,,,,
34,1884,-0.626,-0.33756384503233555,,,,
35,1885,-0.148,-0.3457987699755884,,,,
36,1886,0.334,-0.3326755880274215,,,,
37,1887,-0.347,-0.31558472706209184,,,,
38,1888,-0.638,-0.3148830402476746,,,,
39,1889,0.043,-0.3433027101992423,,,,
40,1890,-0.342,-0.3588116961125186,,,,
41,1891,-0.432,-0.3488515540884175,,,,
42,1892,-0.479,-0.3372886041300475,,,,
43,1893,-0.311,-0.32387165505370386,,,,
44,1894,-0.229,-0.29088230211191735,,,,
45,1895,-0.315,-0.2544977995309358,,,,
46,1896,-0.159,-0.22494579644897394,,,,
47,1897,-0.066,-0.2080289512501337,,,,
48,1898,-0.404,-0.2035526182207458,,,,
49,1899,-0.05,-0.22465070772055915,,,,
50,1900,-0.273,-0.2697635307039357,,,,
51,1901,-0.136,-0.336284355004365,,,,
52,1902,-0.539,-0.4055073879289475,,,,
53,1903,-0.398,-0.4632155022029504,,,,
54,1904,-0.874,-0.5004781249543072,,,,
55,1905,-0.617,-0.5170647418044044,,,,
56,1906,-0.45,-0.48980872487871263,,,,
57,1907,-0.389,-0.422680119223383,,,,
58,1908,-0.56,-0.34849751349993546,,,,
59,1909,-0.137,-0.2888408162652936,,,,
60,1910,0.054,-0.2353207767056837,,,,
61,1911,-0.587,-0.19464946703347027,,,,
62,1912,-0.083,-0.17459845808084876,,,,
63,1913,-0.024,-0.17342164607987146,,,,
64,1914,-0.298,-0.1668022998899414,,,,
65,1915,-0.215,-0.16601739462997814,,,,
66,1916,-0.133,-0.19287561203779702,,,,
67,1917,-0.005,-0.208249648036053,,,,
68,1918,-0.311,-0.19796490661722466,,,,
69,1919,-0.5,-0.19144908135605693,,,,
70,1920,-0.154,-0.17751710294285342,,,,
71,1921,0.051,-0.1380414930124866,,,,
72,1922,-0.383,-0.07056469982708133,,,,
73,1923,0.075,0.00310433635851988,,,,
74,1924,0.129,0.05712600649177205,,,,
75,1925,0.047,0.08588816484539907,,,,
76,1926,0.323,0.08804368439886302,,,,
77,1927,0.181,0.06988502996198562,,,,
78,1928,-0.058,0.05078040051278707,,,,
79,1929,-0.134,0.028558692334955952,,,,
80,1930,-0.062,0.024551564836207324,,,,
81,1931,0.19,0.05970282193150942,,,,
82,1932,-0.17,0.11063480377511486,,,,
83,1933,0.283,0.14737231246779023,,,,
84,1934,0.424,0.17412447495376202,,,,
85,1935,0.196,0.18314974729852507,,,,
86,1936,-0.249,0.1712646203098804,,,,
87,1937,0.472,0.14087086368253718,,,,
88,1938,0.062,0.1122397698108292,,,,
89,1939,-0.071,0.09825754509287768,,,,
90,1940,0.209,0.08015229077243868,,,,
91,1941,0.059,0.059507528394664326,,,,
92,1942,0.077,0.06139271281033723,,,,
93,1943,-0.065,0.06287082202524699,,,,
94,1944,0.012,0.05988108797700027,,,,
95,1945,0.419,0.06169520977092237,,,,
96,1946,-0.22,0.07982140284823291,,,,
97,1947,0.258,0.09439933326920173,,,,
98,1948,-0.104,0.09820934544917165,,,,
99,1949,0.357,0.09834141752627407,,,,
100,1950,0.008,0.10291363020347671,,,,
101,1951,0.104,0.08871919995807968,,,,
102,1952,0.151,0.060979918703561786,,,,
103,1953,0.07,0.013728839225514683,,,,
104,1954,-0.121,-0.04136198017210757,,,,
105,1955,0.021,-0.09947939780566672,,,,
106,1956,-0.307,-0.11750663958321278,,,,
107,1957,-0.188,-0.09320725349808953,,,,
108,1958,-0.612,-0.04525372072480792,,,,
109,1959,0.077,0.019106124369292436,,,,
110,1960,0.164,0.1012865948580442,,,,
111,1961,0.296,0.13657372732828252,,,,
112,1962,0.207,0.10177470783630838,,,,
113,1963,0.636,0.06331005437279796,,,,
114,1964,-0.283,0.026929476550929927,,,,
115,1965,-0.448,-0.00884287474622808,,,,
116,1966,0.196,-0.037879804771065895,,,,
117,1967,-0.248,-0.02821663462394645,,,,
118,1968,0.31,-0.004387354867237423,,,,
119,1969,0.05,0.010539336772308845,,,,
120,1970,-0.008,0.03380871004842093,,,,
121,1971,-0.269,0.07131097605034133,,,,
122,1972,0.066,0.08269048877600857,,,,
123,1973,0.559,0.07077646334870949,,,,
124,1974,0.302,0.05087556095509002,,,,
125,1975,0.053,0.02778797720080463,,,,
126,1976,-0.478,-0.009283517473869077,,,,
127,1977,-0.141,-0.0528011582965525,,,,
128,1978,-0.237,-0.06502140550157892,,,,
129,1979,0.137,-0.045877435926005725,,,,
130,1980,-0.06,-0.0040870945055104056,,,,
131,1981,0.233,0.04995950986388691,,,,
132,1982,-0.025,0.10538287054073582,,,,
133,1983,-0.12,0.14701348789459534,,,,
134,1984,0.555,0.19500446325047024,,,,
135,1985,0.255,0.26280382331092966,,,,
136,1986,0.197,0.3318149922430737,,,,
137,1987,0.416,0.36559572436144055,,,,
138,1988,0.757,0.3607779591947427,,,,
139,1989,0.393,0.34771780963505233,,,,
140,1990,0.288,0.33534574195775163,,,,
141,1991,0.18,0.3269366134018565,,,,
142,1992,-0.326,0.3407135716896375,,,,
143,1993,0.345,0.37898158024626727,,,,
144,1994,0.36,0.42816028574208914,,,,
145,1995,0.731,0.4947433272132876,,,,
146,1996,0.663,0.5497481334653341,,,,
147,1997,0.185,0.5611350418869699,,,,
148,1998,0.884,0.53883868681792,,,,
149,1999,0.67,0.506300772900223,0.341,0.329,0.359,0.326
150,2000,0.234,0.4891953476787413,0.349,0.354,0.339,0.372
151,2001,0.367,0.4685949375416426,0.399,0.407,0.383,0.42
152,2002,0.406,0.4299768699955354,0.425,0.415,0.481,0.429
153,2003,0.666,0.4226449417645443,0.383,0.385,0.368,0.373
154,2004,0.378,0.4625672655448538,0.461,0.444,0.458,0.459
155,2005,0.132,0.5127301101229871,0.483,0.47,0.518,0.482
156,2006,0.543,0.5492627639141715,0.489,0.473,0.485,0.487
157,2007,0.72,0.588275622889991,0.484,0.565,0.532,0.497
158,2008,0.83,0.6150119246896162,0.491,0.544,0.529,0.474
159,2009,0.531,0.6001053652257804,0.609,0.543,0.526,0.618
160,2010,1.213,0.5585636211292786,0.584,0.626,0.593,0.635
161,2011,0.557,0.5042836865631726,0.578,0.591,0.587,0.561
