"Lat: -0.5, Long: -9.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
0,1850,-0.682,-0.6152668120333458,,,,
1,1851,-0.602,-0.5786354507509947,,,,
2,1852,-0.368,-0.5429907926254344,,,,
3,1853,-0.442,-0.5064849885452212,,,,
4,1854,-0.838,-0.4716877486258369,,,,
5,1855,-0.292,-0.46945885142035637,,,,
6,1856,-0.265,-0.44998208601510997,,,,
7,1857,-0.563,-0.4088590713288787,,,,
8,1858,-0.734,-0.37515293740628264,,,,
9,1859,0.035,-0.3530940974894663,,,,
10,1860,-0.27,-0.3258836356054838,,,,
11,1861,-0.475,-0.2973773536961465,,,,
12,1862,-0.054,-0.28618598587446314,,,,
13,1863,-0.284,-0.29002408575681576,,,,
14,1864,-0.535,-0.28887272711085205,,,,
15,1865,-0.199,-0.2867529839448424,,,,
16,1866,-0.199,-0.29361730630903304,,,,
17,1867,-0.401,-0.2908334820446065,,,,
18,1868,-0.13,-0.2820379059275195,,,,
19,1869,-0.448,-0.25975487258211616,,,,
20,1870,-0.231,-0.2195175784073554,,,,
21,1871,-0.369,-0.1711623286258422,,,,
22,1872,0.058,-0.11721880934668785,,,,
23,1873,0.127,-0.0872625934336999,,,,
24,1874,-0.796,-0.07784797680720848,,,,
25,1875,0.461,-0.08399361260454126,,,,
26,1876,-0.216,-0.12022346562981562,,,,
27,1877,-0.262,-0.17255329098167224,,,,
28,1878,-0.082,-0.22735868944146254,,,,
29,1879,-0.361,-0.2890514806961237,,,,
30,1880,-0.422,-0.34090902636895803,,,,
31,1881,-0.228,-0.3916260680301227,,,,
32,1882,-0.609,-0.413676750846966,,,,
33,1883,-0.358,-0.39809579415383106,,,,
34,1884,-0.792,-0.3969635926497137,,,,
35,1885,-0.162,-0.4203879350000687,,,,
36,1886,0.169,-0.4261573902925403,,,,
37,1887,-0.547,-0.4351460325838345,,,,
38,1888,-0.841,-0.47782703237072605,,,,
39,1889,0.174,-0.5531056453817444,,,,
40,1890,-0.552,-0.5943071328357309,,,,
41,1891,-0.821,-0.5796823272535714,,,,
42,1892,-0.761,-0.5537124460903946,,,,
43,1893,-0.38,-0.5218895492160893,,,,
44,1894,-0.301,-0.45882350540119676,,,,
45,1895,-0.569,-0.38494992270589884,,,,
46,1896,-0.32,-0.32874982960785487,,,,
47,1897,-0.095,-0.3007381109865256,,,,
48,1898,-0.408,-0.2899299928829672,,,,
49,1899,-0.06,-0.3145687950031707,,,,
50,1900,-0.375,-0.3875759233800056,,,,
51,1901,-0.262,-0.5041258831556723,,,,
52,1902,-0.743,-0.6251386067662109,,,,
53,1903,-0.752,-0.7261863450969848,,,,
54,1904,-1.35,-0.7920023126906066,,,,
55,1905,-0.904,-0.8183439869580703,,,,
56,1906,-0.846,-0.7725485231357178,,,,
57,1907,-0.611,-0.6626752929846439,,,,
58,1908,-0.796,-0.5416134376166513,,,,
59,1909,-0.149,-0.44334003596637606,,,,
60,1910,0.005,-0.35597044414622697,,,,
61,1911,-0.833,-0.2931863700587592,,,,
62,1912,-0.13,-0.25787814595319125,,,,
63,1913,-0.102,-0.23666780203577764,,,,
64,1914,-0.47,-0.19838081319809492,,,,
65,1915,-0.25,-0.17889179671931787,,,,
66,1916,0.099,-0.2095672372370245,,,,
67,1917,0.137,-0.23054206540532327,,,,
68,1918,-0.45,-0.22531874497457724,,,,
69,1919,-0.739,-0.2477651102589417,,,,
70,1920,-0.254,-0.2876849707975557,,,,
71,1921,0.295,-0.28463137929060167,,,,
72,1922,-0.473,-0.22489823992229477,,,,
73,1923,-0.34,-0.15382711320496764,,,,
74,1924,0.052,-0.11006376628297568,,,,
75,1925,-0.09,-0.08242243754997426,,,,
76,1926,0.205,-0.0776080663932809,,,,
77,1927,-0.023,-0.10908513444207035,,,,
78,1928,-0.102,-0.16753857519607745,,,,
79,1929,-0.467,-0.23001024510289433,,,,
80,1930,-0.418,-0.2479300427060569,,,,
81,1931,-0.229,-0.1949815961726498,,,,
82,1932,-0.617,-0.11313778783613634,,,,
83,1933,0.213,-0.03281990577657054,,,,
84,1934,0.56,0.046999262724371264,,,,
85,1935,0.131,0.10854743182277254,,,,
86,1936,-0.506,0.12959591312347385,,,,
87,1937,0.422,0.10613364765878963,,,,
88,1938,0.044,0.07682115125033703,,,,
89,1939,-0.132,0.04703676815413576,,,,
90,1940,0.218,-0.005901484354736135,,,,
91,1941,0.112,-0.04506748685449454,,,,
92,1942,-0.375,-0.04209851935829913,,,,
93,1943,-0.374,-0.0354959714652881,,,,
94,1944,0.07,-0.031278055464262634,,,,
95,1945,0.444,-0.007442681753099135,,,,
96,1946,-0.233,0.048351388009432214,,,,
97,1947,0.318,0.08236734761338634,,,,
98,1948,-0.277,0.08768788045900543,,,,
99,1949,0.439,0.08619620320741304,,,,
100,1950,-0.053,0.08298552897793085,,,,
101,1951,0.145,0.04821818990669963,,,,
102,1952,0.169,-0.009721998432597969,,,,
103,1953,-0.063,-0.09310577827700728,,,,
104,1954,-0.347,-0.17996492365779435,,,,
105,1955,-0.191,-0.26299540439033686,,,,
106,1956,-0.545,-0.28295978660989896,,,,
107,1957,-0.29,-0.24033869941559785,,,,
108,1958,-0.768,-0.16569537093526795,,,,
109,1959,0.165,-0.07560832819946064,,,,
110,1960,0.087,0.022976856774655028,,,,
111,1961,0.233,0.053547873634069675,,,,
112,1962,0.146,0.03406631647047351,,,,
113,1963,1.044,0.010988979447566407,,,,
114,1964,-0.235,-0.015547997259767292,,,,
115,1965,-0.274,-0.03707596270020194,,,,
116,1966,0.313,-0.03997629223039958,,,,
117,1967,-0.261,-0.009647598818968662,,,,
118,1968,0.498,0.017921028095557585,,,,
119,1969,-0.051,0.04266311053298196,,,,
120,1970,-0.017,0.07428315018222711,,,,
121,1971,-0.029,0.11814797876283932,,,,
122,1972,0.105,0.13085138640107052,,,,
123,1973,0.658,0.1150089929187346,,,,
124,1974,0.343,0.08585234586146721,,,,
125,1975,0.001,0.04319012226917619,,,,
126,1976,-0.53,-0.009020866280341806,,,,
127,1977,-0.01,-0.05963181131884023,,,,
128,1978,-0.417,-0.06832161974310322,,,,
129,1979,0.229,-0.04001411653884077,,,,
130,1980,-0.103,0.015085310624430005,,,,
131,1981,0.267,0.08521524986149089,,,,
132,1982,0.002,0.15546147295010437,,,,
133,1983,0.024,0.20388318376329248,,,,
134,1984,0.72,0.2617611063289817,,,,
135,1985,0.294,0.33643193389621767,,,,
136,1986,0.178,0.39917432704934125,,,,
137,1987,0.558,0.4185300732555239,,,,
138,1988,0.761,0.4012448391623954,,,,
139,1989,0.39,0.3721020941856585,,,,
140,1990,0.212,0.3370680981539021,,,,
141,1991,0.327,0.30181353773990993,,,,
142,1992,-0.296,0.29490875658415183,,,,
143,1993,0.351,0.3123813406981312,,,,
144,1994,0.3,0.34078963361431236,,,,
145,1995,0.658,0.39586042775833097,,,,
146,1996,0.454,0.462587286373615,,,,
147,1997,0.008,0.49128168549187234,,,,
148,1998,0.852,0.48677579034654855,,,,
149,1999,0.671,0.48048573085333296,0.409,0.397,0.438,0.395
150,2000,0.334,0.49530313342202986,0.387,0.399,0.369,0.425
151,2001,0.369,0.49670936240301733,0.473,0.498,0.45,0.512
152,2002,0.426,0.4732639403778667,0.463,0.457,0.523,0.47
153,2003,0.737,0.47734896611947386,0.479,0.469,0.476,0.473
154,2004,0.383,0.5248417204874117,0.527,0.51,0.526,0.528
155,2005,0.364,0.5888205393619229,0.544,0.529,0.592,0.542
156,2006,0.673,0.6454265005314375,0.546,0.521,0.524,0.564
