"Lat: -0.5, Long: -16.5, over the ocean",year,obs_anoms,smoothed_anoms,rcp26,rcp45,rcp60,rcp85
0,1850,-0.356,-0.39824621826355044,,,,
1,1851,-0.448,-0.4005572609526543,,,,
2,1852,-0.358,-0.4014976515869187,,,,
3,1853,-0.387,-0.40139471090309237,,,,
4,1854,-0.67,-0.40190906284823563,,,,
5,1855,-0.251,-0.41347649467781733,,,,
6,1856,-0.224,-0.4023571848055154,,,,
7,1857,-0.545,-0.3722416789081289,,,,
8,1858,-0.683,-0.34574177342022516,,,,
9,1859,-0.033,-0.32791166585795983,,,,
10,1860,-0.268,-0.30880352956408064,,,,
11,1861,-0.372,-0.2897984429707156,,,,
12,1862,-0.023,-0.28301686300452156,,,,
13,1863,-0.372,-0.2839569726509736,,,,
14,1864,-0.541,-0.2865691930464549,,,,
15,1865,-0.2,-0.29334855911260643,,,,
16,1866,-0.112,-0.3017287267892703,,,,
17,1867,-0.436,-0.29267991479791183,,,,
18,1868,-0.205,-0.2813538761379396,,,,
19,1869,-0.448,-0.2638199969201724,,,,
20,1870,-0.195,-0.2253563371836911,,,,
21,1871,-0.337,-0.17295635276208565,,,,
22,1872,-0.006,-0.125796244590559,,,,
23,1873,0.173,-0.11312414146218062,,,,
24,1874,-0.673,-0.11235239530434381,,,,
25,1875,0.43,-0.11427182918838966,,,,
26,1876,-0.283,-0.13896802227852545,,,,
27,1877,-0.238,-0.18221932111687816,,,,
28,1878,-0.115,-0.21961397950737216,,,,
29,1879,-0.122,-0.2597027201148755,,,,
30,1880,-0.59,-0.29239733660752026,,,,
31,1881,-0.193,-0.33234342096845193,,,,
32,1882,-0.486,-0.3564965119407041,,,,
33,1883,-0.288,-0.3463147482766568,,,,
34,1884,-0.69,-0.3358907930523347,,,,
35,1885,-0.136,-0.3464820269134649,,,,
36,1886,0.299,-0.33643035511985325,,,,
37,1887,-0.385,-0.3232581135784404,,,,
38,1888,-0.682,-0.3321572834243095,,,,
39,1889,0.09,-0.3740923086021802,,,,
40,1890,-0.369,-0.39816706056892615,,,,
41,1891,-0.51,-0.3872945210314501,,,,
42,1892,-0.543,-0.3735200833702985,,,,
43,1893,-0.319,-0.358119411967928,,,,
44,1894,-0.223,-0.3192726962430876,,,,
45,1895,-0.362,-0.2750372707309008,,,,
46,1896,-0.198,-0.24070895699395772,,,,
47,1897,-0.046,-0.2232145617082151,,,,
48,1898,-0.417,-0.2182537500884258,,,,
49,1899,-0.048,-0.23764926331094308,,,,
50,1900,-0.295,-0.2838806673720169,,,,
51,1901,-0.16,-0.355765087629063,,,,
52,1902,-0.547,-0.4312775767267058,,,,
53,1903,-0.431,-0.49570753519184535,,,,
54,1904,-0.936,-0.5381795677819986,,,,
55,1905,-0.648,-0.5577893667122017,,,,
56,1906,-0.525,-0.5288356071864193,,,,
57,1907,-0.425,-0.45392159262212917,,,,
58,1908,-0.595,-0.37042901430482594,,,,
59,1909,-0.119,-0.30287833160387206,,,,
60,1910,0.092,-0.24090894426319928,,,,
61,1911,-0.622,-0.19447237526681652,,,,
62,1912,-0.085,-0.17231337843363645,,,,
63,1913,-0.006,-0.17137534822317982,,,,
64,1914,-0.309,-0.1646134931249066,,,,
65,1915,-0.231,-0.1665283841992783,,,,
66,1916,-0.094,-0.19992578957643717,,,,
67,1917,0.003,-0.21944413727334647,,,,
68,1918,-0.373,-0.20885016123158312,,,,
69,1919,-0.548,-0.20356958496844826,,,,
70,1920,-0.171,-0.19399133295547494,,,,
71,1921,0.103,-0.15322090051424753,,,,
72,1922,-0.383,-0.07683812483093082,,,,
73,1923,0.024,0.002583568201098557,,,,
74,1924,0.144,0.05703850343671689,,,,
75,1925,0.103,0.08525954328055373,,,,
76,1926,0.286,0.08505025113356625,,,,
77,1927,0.172,0.0590268056323293,,,,
78,1928,-0.038,0.02552337671603963,,,,
79,1929,-0.227,-0.01013931203231301,,,,
80,1930,-0.105,-0.018753904439947046,,,,
81,1931,0.092,0.019038216644923518,,,,
82,1932,-0.242,0.07620611917413551,,,,
83,1933,0.3,0.12304807022884927,,,,
84,1934,0.459,0.15960914188848643,,,,
85,1935,0.183,0.17666165770013723,,,,
86,1936,-0.326,0.1686291386883688,,,,
87,1937,0.447,0.1357318593698395,,,,
88,1938,0.042,0.10167769057400382,,,,
89,1939,-0.073,0.08062395689943641,,,,
90,1940,0.213,0.05602865271440132,,,,
91,1941,0.028,0.0342020696682305,,,,
92,1942,-0.028,0.03781509608138051,,,,
93,1943,-0.069,0.04100020486062168,,,,
94,1944,0.028,0.04154280159637614,,,,
95,1945,0.436,0.04927043444435188,,,,
96,1946,-0.257,0.0738883508405098,,,,
97,1947,0.265,0.09005559328039832,,,,
98,1948,-0.147,0.09356862361244424,,,,
99,1949,0.383,0.09367294065206469,,,,
100,1950,-0.001,0.0963217200149895,,,,
101,1951,0.121,0.07656151289480242,,,,
102,1952,0.146,0.04051241631352598,,,,
103,1953,0.018,-0.018097827807581117,,,,
104,1954,-0.176,-0.08395236850402309,,,,
105,1955,-0.03,-0.1488834112440056,,,,
106,1956,-0.4,-0.16499545705154953,,,,
107,1957,-0.22,-0.13512182648730697,,,,
108,1958,-0.654,-0.0798633790394432,,,,
109,1959,0.108,-0.006943173050393394,,,,
110,1960,0.126,0.08112046468781457,,,,
111,1961,0.298,0.1061314710189434,,,,
112,1962,0.196,0.062920075713195,,,,
113,1963,0.753,0.025561286581929476,,,,
114,1964,-0.294,-0.00857574859611959,,,,
115,1965,-0.453,-0.044868218251542635,,,,
116,1966,0.21,-0.06815738469262425,,,,
117,1967,-0.236,-0.04244784459977147,,,,
118,1968,0.375,-0.010407270544896392,,,,
119,1969,-0.001,0.012433979529982753,,,,
120,1970,-0.004,0.04061013085968757,,,,
121,1971,-0.193,0.08261059778816761,,,,
122,1972,0.096,0.09826506061730485,,,,
123,1973,0.605,0.08902372451266949,,,,
124,1974,0.334,0.06870496702704228,,,,
125,1975,0.048,0.042506283946505456,,,,
126,1976,-0.485,0.0007753917013412575,,,,
127,1977,-0.092,-0.04777730864606303,,,,
128,1978,-0.278,-0.06237256173979462,,,,
129,1979,0.164,-0.044020993761701814,,,,
130,1980,-0.084,-0.0027236806672035416,,,,
131,1981,0.225,0.05129317855625269,,,,
132,1982,-0.004,0.10757389383036017,,,,
133,1983,-0.115,0.15029110037159094,,,,
134,1984,0.555,0.20018180316111625,,,,
135,1985,0.25,0.2674402789699273,,,,
136,1986,0.199,0.33256847276153856,,,,
137,1987,0.428,0.36298671515858744,,,,
138,1988,0.707,0.3562526414710923,,,,
139,1989,0.36,0.3401811138802174,,,,
140,1990,0.268,0.3209656662724515,,,,
141,1991,0.195,0.3073005481386464,,,,
142,1992,-0.386,0.3201251709058984,,,,
143,1993,0.304,0.35804205335188666,,,,
144,1994,0.325,0.40538998038901247,,,,
145,1995,0.743,0.4722299085474219,,,,
146,1996,0.633,0.5330212211523268,,,,
147,1997,0.157,0.5505836217661859,,,,
148,1998,0.917,0.5330564546994313,,,,
149,1999,0.669,0.5048531924013608,0.362,0.35,0.38,0.348
150,2000,0.249,0.49390045528106785,0.367,0.373,0.358,0.391
151,2001,0.367,0.47847272668202445,0.428,0.442,0.413,0.452
152,2002,0.422,0.4423464021976171,0.44,0.428,0.501,0.444
153,2003,0.697,0.4357150812337493,0.4,0.4,0.388,0.393
154,2004,0.394,0.47632218281700744,0.484,0.467,0.485,0.48
155,2005,0.177,0.5289789312912456,0.504,0.492,0.543,0.501
156,2006,0.549,0.5706834656531795,0.508,0.491,0.502,0.511
157,2007,0.736,0.6185245886747677,0.498,0.588,0.56,0.508
158,2008,0.87,0.654997461154339,0.507,0.562,0.545,0.498
159,2009,0.58,0.6486854789766902,0.626,0.564,0.54,0.643
160,2010,1.197,0.6110551339389543,0.596,0.654,0.621,0.657
161,2011,0.571,0.5585547533198968,0.607,0.611,0.609,0.576
162,2012,0.162,0.5092434221413727,0.695,0.552,0.6,0.628
163,2013,0.52,0.49033162386096735,0.645,0.605,0.62,0.618
164,2014,0.366,0.5174506862678762,0.764,0.769,0.803,0.642
165,2015,0.424,0.587857163028045,0.708,0.769,0.73,0.706
166,2016,0.807,0.6579219120805834,0.732,0.703,0.746,0.755
167,2017,0.896,0.7340536339614168,0.686,0.733,0.728,0.81
168,2018,0.697,0.814491688677196,0.793,0.797,0.677,0.787
169,2019,,,0.729,0.817,0.758,0.822
170,2020,,,0.793,0.801,0.799,0.811
171,2021,,,0.805,0.795,0.76,0.9
172,2022,,,0.887,0.849,0.772,0.957
173,2023,,,0.873,0.853,0.867,0.978
174,2024,,,0.887,0.9,0.866,1.009
175,2025,,,0.903,0.865,0.883,1.001
176,2026,,,0.927,0.959,0.99,1.092
177,2027,,,0.973,0.918,0.891,1.08
178,2028,,,0.891,0.961,0.943,1.065
179,2029,,,0.977,1.01,1.04,1.119
180,2030,,,0.993,1.081,0.975,1.132
181,2031,,,0.932,1.028,1.029,1.18
182,2032,,,0.982,1.042,1.041,1.143
183,2033,,,1.082,1.05,1.05,1.232
184,2034,,,0.977,1.126,1.042,1.313
185,2035,,,0.998,1.15,1.031,1.27
186,2036,,,1.093,1.125,1.106,1.295
187,2037,,,1.104,1.129,1.094,1.328
188,2038,,,1.084,1.218,1.043,1.417
189,2039,,,1.16,1.245,1.216,1.458
190,2040,,,1.041,1.225,1.106,1.499
191,2041,,,1.103,1.242,1.199,1.507
192,2042,,,1.067,1.293,1.179,1.494
193,2043,,,1.046,1.277,1.183,1.563
194,2044,,,1.089,1.356,1.198,1.683
195,2045,,,1.037,1.271,1.204,1.606
196,2046,,,1.023,1.333,1.183,1.714
197,2047,,,1.116,1.356,1.247,1.771
198,2048,,,1.188,1.303,1.248,1.764
199,2049,,,1.195,1.416,1.344,1.792
200,2050,,,1.171,1.399,1.34,1.836
201,2051,,,1.149,1.47,1.392,1.86
202,2052,,,1.12,1.425,1.327,1.915
203,2053,,,1.167,1.528,1.321,1.911
204,2054,,,1.197,1.506,1.485,2.021
205,2055,,,1.154,1.544,1.464,2.056
206,2056,,,1.227,1.472,1.43,2.022
207,2057,,,1.116,1.515,1.41,2.121
208,2058,,,1.163,1.555,1.503,2.208
209,2059,,,1.128,1.647,1.584,2.247
210,2060,,,1.141,1.688,1.508,2.304
211,2061,,,1.091,1.611,1.602,2.288
212,2062,,,1.153,1.65,1.637,2.297
213,2063,,,1.158,1.68,1.538,2.338
214,2064,,,1.147,1.658,1.632,2.401
215,2065,,,1.18,1.625,1.634,2.461
216,2066,,,1.239,1.721,1.638,2.516
217,2067,,,1.237,1.723,1.766,2.584
218,2068,,,1.13,1.673,1.774,2.549
219,2069,,,1.157,1.682,1.697,2.54
220,2070,,,1.099,1.769,1.783,2.579
221,2071,,,1.152,1.817,1.835,2.764
222,2072,,,1.163,1.715,1.784,2.788
223,2073,,,1.164,1.765,1.81,2.775
224,2074,,,1.145,1.792,1.838,2.858
225,2075,,,1.132,1.769,1.954,2.903
226,2076,,,1.06,1.767,1.907,2.934
227,2077,,,1.092,1.724,2.014,2.917
228,2078,,,1.164,1.745,1.919,2.931
229,2079,,,1.172,1.779,1.989,3.028
230,2080,,,1.118,1.768,1.955,3.081
231,2081,,,1.055,1.841,2.051,3.076
232,2082,,,1.096,1.828,2.092,3.146
233,2083,,,1.077,1.811,2.052,3.219
234,2084,,,1.137,1.815,2.081,3.181
235,2085,,,1.131,1.836,2.189,3.233
236,2086,,,1.1,1.864,2.206,3.353
237,2087,,,1.204,1.812,2.238,3.348
238,2088,,,1.105,1.811,2.145,3.383
239,2089,,,1.061,1.814,2.192,3.416
240,2090,,,1.154,1.947,2.174,3.496
241,2091,,,1.136,1.873,2.258,3.506
242,2092,,,1.133,1.802,2.293,3.593
243,2093,,,1.092,1.831,2.304,3.654
244,2094,,,1.181,1.794,2.362,3.658
245,2095,,,1.1,1.804,2.308,3.701
246,2096,,,1.079,1.815,2.31,3.728
247,2097,,,1.0,1.779,2.315,3.809
248,2098,,,1.123,1.91,2.345,3.794
249,2099,,,1.104,1.885,2.444,3.849
250,2100,,,1.026,1.869,2.417,3.818
